strategy,group,name,year,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2023,20230101-20240101,198,56.01,1.20,1.39,3,27.8,56.01,7.10
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2023,20230101-20240101,198,56.01,1.20,1.39,16.23,27.8,56.01,7.10
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2024,20240101-20250101,160,40.01,1.35,1.52,2,34.4,39.88,6.65
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2024,20240101-20250101,160,40.01,1.35,1.52,9.52,34.4,39.88,6.65
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2025Q1,20250101-20260401,173,54.42,1.23,1.55,0,37.0,41.70,5.09
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2025Q1,20250101-20260401,173,54.42,1.23,1.55,13.30,37.0,41.70,5.09
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2020,20200101-20210101,193,62.88,1.38,1.39,4,33.2,63.76,7.36
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2020,20200101-20210101,193,62.88,1.38,1.39,18.64,33.2,63.76,7.36
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2021,20210101-20220101,253,112.28,1.86,1.42,0,32.4,112.28,12.26
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2021,20210101-20220101,253,112.28,1.86,1.42,10.00,32.4,112.28,12.26
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2022,20220101-20230101,109,9.48,0.29,1.14,3,29.4,9.48,1.42
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2022,20220101-20230101,109,9.48,0.29,1.14,13.23,29.4,9.48,1.42
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2023,20230101-20240101,197,40.73,0.90,1.27,6,28.9,40.73,5.39
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2023,20230101-20240101,197,40.73,0.90,1.27,19.56,28.9,40.73,5.39
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2024,20240101-20250101,159,35.23,1.12,1.40,5,36.5,35.12,4.87
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2024,20240101-20250101,159,35.23,1.12,1.40,9.55,36.5,35.12,4.87
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2025Q1,20250101-20260401,171,45.99,1.03,1.44,8,38.0,35.46,3.84
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",2025Q1,20250101-20260401,171,45.99,1.03,1.44,15.78,38.0,35.46,3.84
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2020,20200101-20210101,196,57.07,1.29,1.36,3,31.1,57.85,7.23
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2020,20200101-20210101,196,57.07,1.29,1.36,14.53,31.1,57.85,7.23
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,4,30.7,110.32,13.23
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,11.14,30.7,110.32,13.23
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2022,20220101-20230101,113,4.03,0.13,1.06,9,26.5,4.03,0.71
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2022,20220101-20230101,113,4.03,0.13,1.06,11.89,26.5,4.03,0.71
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2023,20230101-20240101,201,53.67,1.15,1.36,8,27.9,53.67,6.80
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2023,20230101-20240101,201,53.67,1.15,1.36,17.08,27.9,53.67,6.80
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,8,36.9,42.26,5.19
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,12.88,36.9,42.26,5.19
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2020,20200101-20210101,195,74.33,1.56,1.44,2,33.8,75.41,8.60
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2020,20200101-20210101,195,74.33,1.56,1.44,16.02,33.8,75.41,8.60
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,0,32.3,110.07,12.00
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,10.00,32.3,110.07,12.00
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2022,20220101-20230101,109,11.00,0.33,1.17,2,30.3,11.00,1.68
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2022,20220101-20230101,109,11.00,0.33,1.17,12.32,30.3,11.00,1.68
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2023,20230101-20240101,200,38.14,0.84,1.24,5,29.0,38.14,4.93
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2023,20230101-20240101,200,38.14,0.84,1.24,21.05,29.0,38.14,4.93
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,1,36.2,33.83,4.75
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,10.51,36.2,33.83,4.75
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,2,37.9,35.18,3.83
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,15.12,37.9,35.18,3.83
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2020,20200101-20210101,196,57.07,1.29,1.36,3,31.1,57.85,7.23
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2020,20200101-20210101,196,57.07,1.29,1.36,14.53,31.1,57.85,7.23
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,4,30.7,110.32,13.23
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,11.14,30.7,110.32,13.23
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2022,20220101-20230101,113,4.03,0.13,1.06,9,26.5,4.03,0.71
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2022,20220101-20230101,113,4.03,0.13,1.06,11.89,26.5,4.03,0.71
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2023,20230101-20240101,201,53.67,1.15,1.36,8,27.9,53.67,6.80
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2023,20230101-20240101,201,53.67,1.15,1.36,17.08,27.9,53.67,6.80
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,8,36.9,42.26,5.19
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,12.88,36.9,42.26,5.19
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2020,20200101-20210101,195,74.33,1.56,1.44,2,33.8,75.41,8.60
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2020,20200101-20210101,195,74.33,1.56,1.44,16.02,33.8,75.41,8.60
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,0,32.3,110.07,12.00
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,10.00,32.3,110.07,12.00
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2022,20220101-20230101,109,11.00,0.33,1.17,2,30.3,11.00,1.68
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2022,20220101-20230101,109,11.00,0.33,1.17,12.32,30.3,11.00,1.68
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2023,20230101-20240101,200,38.14,0.84,1.24,5,29.0,38.14,4.93
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2023,20230101-20240101,200,38.14,0.84,1.24,21.05,29.0,38.14,4.93
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,1,36.2,33.83,4.75
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,10.51,36.2,33.83,4.75
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,2,37.9,35.18,3.83
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,15.12,37.9,35.18,3.83
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,4,31.6,61.01,7.46
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,14.54,31.6,61.01,7.46
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2021,20210101-20220101,256,113.11,1.97,1.46,5,30.9,113.11,13.37
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2021,20210101-20220101,256,113.11,1.97,1.46,11.15,30.9,113.11,13.37
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2022,20220101-20230101,114,4.80,0.16,1.07,3,27.2,4.80,0.83
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2022,20220101-20230101,114,4.80,0.16,1.07,12.83,27.2,4.80,0.83
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2023,20230101-20240101,203,69.99,1.39,1.44,5,28.6,69.99,8.30
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2023,20230101-20240101,203,69.99,1.39,1.44,17.05,28.6,69.99,8.30
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,8,36.9,42.26,5.19
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,12.88,36.9,42.26,5.19
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,6,34.4,79.29,8.77
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,16.06,34.4,79.29,8.77
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2021,20210101-20220101,253,112.59,1.84,1.42,5,32.4,112.59,12.10
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2021,20210101-20220101,253,112.59,1.84,1.42,10.05,32.4,112.59,12.10
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2022,20220101-20230101,110,10.75,0.33,1.16,4,30.9,10.75,1.63
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2022,20220101-20230101,110,10.75,0.33,1.16,13.24,30.9,10.75,1.63
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2023,20230101-20240101,202,52.55,1.07,1.32,9,29.7,52.55,6.49
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2023,20230101-20240101,202,52.55,1.07,1.32,20.39,29.7,52.55,6.49
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,1,36.2,33.83,4.75
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,10.51,36.2,33.83,4.75
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,2,37.9,35.18,3.83
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,15.12,37.9,35.18,3.83
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2020,20200101-20210101,183,37.24,0.95,1.27,9,30.1,37.72,5.42
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2020,20200101-20210101,183,37.24,0.95,1.27,12.29,30.1,37.72,5.42
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2021,20210101-20220101,249,96.28,1.75,1.42,0,30.1,96.28,12.52
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2021,20210101-20220101,249,96.28,1.75,1.42,12.40,30.1,96.28,12.52
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2022,20220101-20230101,96,8.50,0.26,1.15,9,27.1,8.50,1.43
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2022,20220101-20230101,96,8.50,0.26,1.15,11.09,27.1,8.50,1.43
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2023,20230101-20240101,168,33.82,0.79,1.29,3,26.2,33.82,4.84
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2023,20230101-20240101,168,33.82,0.79,1.29,12.73,26.2,33.82,4.84
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2024,20240101-20250101,157,25.85,0.92,1.33,2,32.5,25.77,4.62
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2024,20240101-20250101,157,25.85,0.92,1.33,9.52,32.5,25.77,4.62
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2025Q1,20250101-20260401,158,44.35,1.02,1.48,6,36.1,34.24,4.35
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",2025Q1,20250101-20260401,158,44.35,1.02,1.48,13.96,36.1,34.24,4.35
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,4,31.6,61.01,7.46
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,14.54,31.6,61.01,7.46
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2021,20210101-20220101,256,113.11,1.97,1.46,5,30.9,113.11,13.37
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2021,20210101-20220101,256,113.11,1.97,1.46,11.15,30.9,113.11,13.37
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2022,20220101-20230101,114,4.80,0.16,1.07,3,27.2,4.80,0.83
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2022,20220101-20230101,114,4.80,0.16,1.07,12.83,27.2,4.80,0.83
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2023,20230101-20240101,203,69.99,1.39,1.44,5,28.6,69.99,8.30
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2023,20230101-20240101,203,69.99,1.39,1.44,17.05,28.6,69.99,8.30
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,8,36.9,42.26,5.19
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",2025Q1,20250101-20260401,176,55.18,1.24,1.55,12.88,36.9,42.26,5.19
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,6,34.4,79.29,8.77
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,16.06,34.4,79.29,8.77
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2021,20210101-20220101,253,112.59,1.84,1.42,5,32.4,112.59,12.10
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2021,20210101-20220101,253,112.59,1.84,1.42,10.05,32.4,112.59,12.10
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2022,20220101-20230101,110,10.75,0.33,1.16,4,30.9,10.75,1.63
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2022,20220101-20230101,110,10.75,0.33,1.16,13.24,30.9,10.75,1.63
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2023,20230101-20240101,202,52.55,1.07,1.32,9,29.7,52.55,6.49
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2023,20230101-20240101,202,52.55,1.07,1.32,20.39,29.7,52.55,6.49
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,1,36.2,33.83,4.75
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,10.51,36.2,33.83,4.75
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,2,37.9,35.18,3.83
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",2025Q1,20250101-20260401,174,45.62,1.03,1.43,15.12,37.9,35.18,3.83
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2020,20200101-20210101,183,37.24,0.95,1.27,9,30.1,37.72,5.42
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2020,20200101-20210101,183,37.24,0.95,1.27,12.29,30.1,37.72,5.42
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2021,20210101-20220101,249,96.28,1.75,1.42,0,30.1,96.28,12.52
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2021,20210101-20220101,249,96.28,1.75,1.42,12.40,30.1,96.28,12.52
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2022,20220101-20230101,96,8.50,0.26,1.15,9,27.1,8.50,1.43
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2022,20220101-20230101,96,8.50,0.26,1.15,11.09,27.1,8.50,1.43
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2023,20230101-20240101,168,33.82,0.79,1.29,3,26.2,33.82,4.84
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2023,20230101-20240101,168,33.82,0.79,1.29,12.73,26.2,33.82,4.84
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2024,20240101-20250101,157,25.85,0.92,1.33,2,32.5,25.77,4.62
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2024,20240101-20250101,157,25.85,0.92,1.33,9.52,32.5,25.77,4.62
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2025Q1,20250101-20260401,158,44.35,1.02,1.48,6,36.1,34.24,4.35
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",2025Q1,20250101-20260401,158,44.35,1.02,1.48,13.96,36.1,34.24,4.35
