strategy,group,name,trades,avg_profit_pct,tot_profit_usdt,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino,params
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",1116,1.0351,11551.767,1155.18,1.10,1.42,9,31.4,50.01,3.59,"{""bars1"":16,""loss1"":-0.07,""bars2"":40,""loss2"":-0.03}"
V4_G7_ADA_PG04,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.5 DC=14",301,0.3255,979.67,97.97,0.33,1.39,15.20,28.9,11.73,1.96,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_ADA_PG05,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.6 DC=14",283,0.3431,971.02,97.10,0.33,1.42,10.77,29.3,11.65,2.08,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",1113,1.3446,14965.786,1496.58,1.15,1.45,3,32.4,55.91,3.63,"{""bars1"":16,""loss1"":-0.07,""bars2"":44,""loss2"":-0.04}"
V4_G7_ADA_PG06,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.8 DC=20",235,0.321,754.253,75.43,0.29,1.44,13.86,29.4,9.56,1.93,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_ADA_PG07,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=26 ATR=0.6 DC=25",311,0.2678,832.914,83.29,0.29,1.32,12.27,28.3,10.34,1.80,"{""pair"":""ADA/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G7_ADA_PG08,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=30 ATR=0.6 DC=25",256,0.252,645.241,64.52,0.24,1.32,13.24,28.1,8.42,1.65,"{""pair"":""ADA/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",1127,0.8006,9023.293,902.33,1.05,1.39,6,29.6,44.70,3.68,"{""bars1"":18,""loss1"":-0.05,""bars2"":36,""loss2"":-0.03}"
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",1130,0.7902,8928.947,892.89,1.06,1.39,13.84,29.5,44.48,3.81,"{""bars1"":16,""loss1"":-0.05,""bars2"":36,""loss2"":-0.03}"
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",1124,0.8031,9027.424,902.74,1.01,1.37,1,30.2,44.71,3.60,"{""bars1"":18,""loss1"":-0.05,""bars2"":40,""loss2"":-0.05}"
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",1127,0.8231,9276.805,927.68,1.05,1.39,14.02,30.0,45.28,3.75,"{""bars1"":16,""loss1"":-0.05,""bars2"":40,""loss2"":-0.04}"
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",1118,1.025,11459.115,1145.91,1.13,1.44,6,31.0,49.83,3.73,"{""bars1"":18,""loss1"":-0.06,""bars2"":36,""loss2"":-0.04}"
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",1127,0.8137,9170.277,917.03,1.03,1.38,14.16,30.1,45.04,3.72,"{""bars1"":16,""loss1"":-0.05,""bars2"":44,""loss2"":-0.05}"
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",1121,0.9915,11114.397,1111.44,1.10,1.42,5,30.9,49.16,3.68,"{""bars1"":18,""loss1"":-0.06,""bars2"":44,""loss2"":-0.03}"
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",1123,0.8772,9851.081,985.11,1.10,1.42,14.84,30.1,46.55,3.77,"{""bars1"":16,""loss1"":-0.06,""bars2"":36,""loss2"":-0.03}"
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",1113,1.2573,13993.667,1399.37,1.13,1.44,0,32.3,54.35,3.55,"{""bars1"":18,""loss1"":-0.07,""bars2"":40,""loss2"":-0.04}"
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",1118,1.1407,12752.727,1275.27,1.17,1.46,12.12,31.3,52.22,3.84,"{""bars1"":16,""loss1"":-0.06,""bars2"":40,""loss2"":-0.04}"
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",1111,1.2594,13991.583,1399.16,1.11,1.43,2,32.6,54.34,3.50,"{""bars1"":18,""loss1"":-0.07,""bars2"":48,""loss2"":-0.05}"
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",1118,1.1333,12670.791,1267.08,1.13,1.44,12.65,31.5,52.08,3.76,"{""bars1"":16,""loss1"":-0.06,""bars2"":48,""loss2"":-0.05}"
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",1125,0.8686,9771.443,977.14,1.07,1.40,4,29.9,46.38,3.63,"{""bars1"":20,""loss1"":-0.05,""bars2"":36,""loss2"":-0.03}"
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",1116,1.0351,11551.767,1155.18,1.10,1.42,12.69,31.4,50.01,3.59,"{""bars1"":16,""loss1"":-0.07,""bars2"":40,""loss2"":-0.03}"
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",1122,0.8777,9847.622,984.76,1.05,1.39,5,30.4,46.54,3.56,"{""bars1"":20,""loss1"":-0.05,""bars2"":40,""loss2"":-0.04}"
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",1113,1.3446,14965.786,1496.58,1.15,1.45,12.53,32.4,55.91,3.63,"{""bars1"":16,""loss1"":-0.07,""bars2"":44,""loss2"":-0.04}"
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",1122,0.8648,9702.849,970.28,1.03,1.38,7,30.5,46.23,3.54,"{""bars1"":20,""loss1"":-0.05,""bars2"":48,""loss2"":-0.05}"
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",1127,0.8006,9023.293,902.33,1.05,1.39,14.46,29.6,44.70,3.68,"{""bars1"":18,""loss1"":-0.05,""bars2"":36,""loss2"":-0.03}"
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",1120,0.8935,10007.114,1000.71,1.09,1.42,2,30.3,46.89,3.61,"{""bars1"":20,""loss1"":-0.06,""bars2"":36,""loss2"":-0.03}"
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",1124,0.8031,9027.424,902.74,1.01,1.37,14.81,30.2,44.71,3.60,"{""bars1"":18,""loss1"":-0.05,""bars2"":40,""loss2"":-0.05}"
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",1115,1.1681,13024.151,1302.42,1.15,1.46,5,31.6,52.70,3.66,"{""bars1"":20,""loss1"":-0.06,""bars2"":40,""loss2"":-0.04}"
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",1118,1.025,11459.115,1145.91,1.13,1.44,13.66,31.0,49.83,3.73,"{""bars1"":18,""loss1"":-0.06,""bars2"":36,""loss2"":-0.04}"
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",1115,1.1648,12987.394,1298.74,1.12,1.44,1,31.7,52.64,3.61,"{""bars1"":20,""loss1"":-0.06,""bars2"":44,""loss2"":-0.05}"
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",1121,0.9915,11114.397,1111.44,1.10,1.42,12.65,30.9,49.16,3.68,"{""bars1"":18,""loss1"":-0.06,""bars2"":44,""loss2"":-0.03}"
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",1112,1.1206,12461.175,1246.12,1.11,1.43,3,31.8,51.70,3.51,"{""bars1"":20,""loss1"":-0.07,""bars2"":36,""loss2"":-0.04}"
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",1113,1.2573,13993.667,1399.37,1.13,1.44,12.90,32.3,54.35,3.55,"{""bars1"":18,""loss1"":-0.07,""bars2"":40,""loss2"":-0.04}"
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",1112,1.1798,13119.492,1311.95,1.09,1.42,6,32.4,52.87,3.48,"{""bars1"":20,""loss1"":-0.07,""bars2"":40,""loss2"":-0.05}"
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",1113,1.2353,13748.702,1374.87,1.11,1.43,6,32.2,53.94,3.46,"{""bars1"":20,""loss1"":-0.07,""bars2"":48,""loss2"":-0.03}"
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",1111,1.2594,13991.583,1399.16,1.11,1.43,13.42,32.6,54.34,3.50,"{""bars1"":18,""loss1"":-0.07,""bars2"":48,""loss2"":-0.05}"
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",1122,0.8211,9212.746,921.27,1.04,1.39,2,30.0,45.13,3.49,"{""bars1"":22,""loss1"":-0.05,""bars2"":40,""loss2"":-0.03}"
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",1125,0.8686,9771.443,977.14,1.07,1.40,15.44,29.9,46.38,3.63,"{""bars1"":20,""loss1"":-0.05,""bars2"":36,""loss2"":-0.03}"
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",1122,0.8777,9847.622,984.76,1.05,1.39,15.65,30.4,46.54,3.56,"{""bars1"":20,""loss1"":-0.05,""bars2"":40,""loss2"":-0.04}"
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",1120,0.8922,9992.879,999.29,1.04,1.39,4,30.6,46.86,3.50,"{""bars1"":22,""loss1"":-0.05,""bars2"":44,""loss2"":-0.04}"
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",1122,0.8648,9702.849,970.28,1.03,1.38,15.77,30.5,46.23,3.54,"{""bars1"":20,""loss1"":-0.05,""bars2"":48,""loss2"":-0.05}"
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",1113,0.9643,10733.066,1073.31,1.08,1.41,0,31.4,48.40,3.52,"{""bars1"":22,""loss1"":-0.06,""bars2"":36,""loss2"":-0.05}"
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",1120,0.8935,10007.114,1000.71,1.09,1.42,15.72,30.3,46.89,3.61,"{""bars1"":20,""loss1"":-0.06,""bars2"":36,""loss2"":-0.03}"
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",1116,0.9191,10256.655,1025.67,1.09,1.42,4,30.7,47.41,3.56,"{""bars1"":22,""loss1"":-0.06,""bars2"":40,""loss2"":-0.03}"
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",1113,1.1798,13130.804,1313.08,1.12,1.44,8,31.8,52.89,3.54,"{""bars1"":22,""loss1"":-0.06,""bars2"":48,""loss2"":-0.04}"
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",1115,1.1681,13024.151,1302.42,1.15,1.46,13.05,31.6,52.70,3.66,"{""bars1"":20,""loss1"":-0.06,""bars2"":40,""loss2"":-0.04}"
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",1116,0.8802,9822.783,982.28,1.05,1.39,0,30.6,46.49,3.43,"{""bars1"":22,""loss1"":-0.07,""bars2"":36,""loss2"":-0.03}"
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",1115,1.1648,12987.394,1298.74,1.12,1.44,13.41,31.7,52.64,3.61,"{""bars1"":20,""loss1"":-0.06,""bars2"":44,""loss2"":-0.05}"
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",1111,1.1198,12440.836,1244.08,1.08,1.41,5,32.3,51.66,3.45,"{""bars1"":22,""loss1"":-0.07,""bars2"":40,""loss2"":-0.05}"
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",1112,1.1206,12461.175,1246.12,1.11,1.43,14.33,31.8,51.70,3.51,"{""bars1"":20,""loss1"":-0.07,""bars2"":36,""loss2"":-0.04}"
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",1120,0.8378,9383.457,938.35,1.01,1.37,5,30.6,45.52,3.40,"{""bars1"":24,""loss1"":-0.05,""bars2"":36,""loss2"":-0.04}"
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",1112,1.1798,13119.492,1311.95,1.09,1.42,13.76,32.4,52.87,3.48,"{""bars1"":20,""loss1"":-0.07,""bars2"":40,""loss2"":-0.05}"
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",1122,0.7916,8881.425,888.14,0.99,1.36,1,30.3,44.37,3.37,"{""bars1"":24,""loss1"":-0.05,""bars2"":44,""loss2"":-0.03}"
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",1113,1.2353,13748.702,1374.87,1.11,1.43,13.86,32.2,53.94,3.46,"{""bars1"":20,""loss1"":-0.07,""bars2"":48,""loss2"":-0.03}"
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",1122,0.8211,9212.746,921.27,1.04,1.39,15.82,30.0,45.13,3.49,"{""bars1"":22,""loss1"":-0.05,""bars2"":40,""loss2"":-0.03}"
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",FAILED,,,,,,,,,,"{""bars1"":24,""loss1"":-0.06,""bars2"":40,""loss2"":-0.05}"
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",1120,0.8922,9992.879,999.29,1.04,1.39,15.74,30.6,46.86,3.50,"{""bars1"":22,""loss1"":-0.05,""bars2"":44,""loss2"":-0.04}"
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",1115,1.0941,12199.082,1219.91,1.08,1.41,3,31.6,51.22,3.42,"{""bars1"":24,""loss1"":-0.06,""bars2"":48,""loss2"":-0.03}"
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",1111,1.0295,11438.203,1143.82,1.08,1.41,0,31.8,49.79,3.41,"{""bars1"":24,""loss1"":-0.07,""bars2"":36,""loss2"":-0.04}"
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",1113,0.9643,10733.066,1073.31,1.08,1.41,14.70,31.4,48.40,3.52,"{""bars1"":22,""loss1"":-0.06,""bars2"":36,""loss2"":-0.05}"
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",1116,0.9191,10256.655,1025.67,1.09,1.42,13.44,30.7,47.41,3.56,"{""bars1"":22,""loss1"":-0.06,""bars2"":40,""loss2"":-0.03}"
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",1114,0.9408,10480.868,1048.09,1.06,1.40,0,31.3,47.88,3.40,"{""bars1"":24,""loss1"":-0.07,""bars2"":40,""loss2"":-0.03}"
V4_G9_P001,group9_hour_filter,"G9 exclude [0,4) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[0,4],""stair"":true}"
V4_G9_P002,group9_hour_filter,"G9 exclude [0,4) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[0,4],""stair"":false}"
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",1113,1.1798,13130.804,1313.08,1.12,1.44,13.68,31.8,52.89,3.54,"{""bars1"":22,""loss1"":-0.06,""bars2"":48,""loss2"":-0.04}"
V4_G9_P003,group9_hour_filter,"G9 exclude [4,8) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[4,8],""stair"":true}"
V4_G9_P004,group9_hour_filter,"G9 exclude [4,8) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[4,8],""stair"":false}"
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",1116,0.8802,9822.783,982.28,1.05,1.39,15.80,30.6,46.49,3.43,"{""bars1"":22,""loss1"":-0.07,""bars2"":36,""loss2"":-0.03}"
V4_G9_P005,group9_hour_filter,"G9 exclude [8,12) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[8,12],""stair"":true}"
V4_G9_P006,group9_hour_filter,"G9 exclude [8,12) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[8,12],""stair"":false}"
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",1111,1.1198,12440.836,1244.08,1.08,1.41,13.85,32.3,51.66,3.45,"{""bars1"":22,""loss1"":-0.07,""bars2"":40,""loss2"":-0.05}"
V4_G9_P007,group9_hour_filter,"G9 exclude [12,16) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[12,16],""stair"":true}"
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",1120,0.8378,9383.457,938.35,1.01,1.37,16.55,30.6,45.52,3.40,"{""bars1"":24,""loss1"":-0.05,""bars2"":36,""loss2"":-0.04}"
V4_G9_P008,group9_hour_filter,"G9 exclude [12,16) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[12,16],""stair"":false}"
V4_G9_P009,group9_hour_filter,"G9 exclude [16,20) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[16,20],""stair"":true}"
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",1122,0.7916,8881.425,888.14,0.99,1.36,16.71,30.3,44.37,3.37,"{""bars1"":24,""loss1"":-0.05,""bars2"":44,""loss2"":-0.03}"
V4_G9_P010,group9_hour_filter,"G9 exclude [16,20) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[16,20],""stair"":false}"
V4_G9_P011,group9_hour_filter,"G9 exclude [20,24) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[20,24],""stair"":true}"
V4_G9_P012,group9_hour_filter,"G9 exclude [20,24) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[20,24],""stair"":false}"
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",1113,1.1033,12279.244,1227.92,1.08,1.41,14.08,31.9,51.37,3.46,"{""bars1"":24,""loss1"":-0.06,""bars2"":40,""loss2"":-0.05}"
V4_G9_P013,group9_hour_filter,"G9 allow_8_20 stair=True",0,0,0,0,0,0,0,0,0,0,"{""allow"":[8,20],""stair"":true}"
V4_G9_P014,group9_hour_filter,"G9 allow_8_20 stair=False",0,0,0,0,0,0,0,0,0,0,"{""allow"":[8,20],""stair"":false}"
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",1115,1.0941,12199.082,1219.91,1.08,1.41,14.23,31.6,51.22,3.42,"{""bars1"":24,""loss1"":-0.06,""bars2"":48,""loss2"":-0.03}"
V4_G9_P015,group9_hour_filter,"G9 allow_12_24 stair=True",0,0,0,0,0,0,0,0,0,0,"{""allow"":[12,24],""stair"":true}"
V4_G9_P016,group9_hour_filter,"G9 allow_12_24 stair=False",0,0,0,0,0,0,0,0,0,0,"{""allow"":[12,24],""stair"":false}"
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",1111,1.0295,11438.203,1143.82,1.08,1.41,14.90,31.8,49.79,3.41,"{""bars1"":24,""loss1"":-0.07,""bars2"":36,""loss2"":-0.04}"
V4_G9_P017,group9_hour_filter,"G9 allow_0_12 stair=True",0,0,0,0,0,0,0,0,0,0,"{""allow"":[0,12],""stair"":true}"
V4_G9_P018,group9_hour_filter,"G9 allow_0_12 stair=False",0,0,0,0,0,0,0,0,0,0,"{""allow"":[0,12],""stair"":false}"
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",1114,0.9408,10480.868,1048.09,1.06,1.40,14.10,31.3,47.88,3.40,"{""bars1"":24,""loss1"":-0.07,""bars2"":40,""loss2"":-0.03}"
V4_G9_P019,group9_hour_filter,"G9 hybrid ex0_4_allow8_20 stair=True",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex0_4_allow8_20"",""stair"":true}"
V4_G9_P001,group9_hour_filter,"G9 exclude [0,4) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[0,4],""stair"":true}"
V4_G9_P020,group9_hour_filter,"G9 hybrid ex0_4_allow8_20 stair=False",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex0_4_allow8_20"",""stair"":false}"
V4_G9_P002,group9_hour_filter,"G9 exclude [0,4) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[0,4],""stair"":false}"
V4_G9_P021,group9_hour_filter,"G9 hybrid ex20_24_allow12_24 stair=True",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex20_24_allow12_24"",""stair"":true}"
V4_G9_P003,group9_hour_filter,"G9 exclude [4,8) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[4,8],""stair"":true}"
V4_G9_P022,group9_hour_filter,"G9 hybrid ex20_24_allow12_24 stair=False",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex20_24_allow12_24"",""stair"":false}"
V4_G9_P004,group9_hour_filter,"G9 exclude [4,8) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[4,8],""stair"":false}"
V4_G9_P023,group9_hour_filter,"G9 hybrid ex8_12_allow0_12 stair=True",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex8_12_allow0_12"",""stair"":true}"
V4_G9_P005,group9_hour_filter,"G9 exclude [8,12) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[8,12],""stair"":true}"
V4_G9_P024,group9_hour_filter,"G9 hybrid ex8_12_allow0_12 stair=False",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex8_12_allow0_12"",""stair"":false}"
V4_G9_P006,group9_hour_filter,"G9 exclude [8,12) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[8,12],""stair"":false}"
V4_G9_P007,group9_hour_filter,"G9 exclude [12,16) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[12,16],""stair"":true}"
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",1094,0.9123,9981.034,998.10,1.11,1.43,1,31.2,46.83,3.68,"{""stoch_k"":9,""stoch_d"":3,""threshold"":60,""stair"":true}"
V4_G9_P008,group9_hour_filter,"G9 exclude [12,16) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[12,16],""stair"":false}"
V4_G9_P009,group9_hour_filter,"G9 exclude [16,20) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[16,20],""stair"":true}"
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",1082,0.8838,9562.178,956.22,0.98,1.36,1,33.1,45.92,3.07,"{""stoch_k"":9,""stoch_d"":3,""threshold"":60,""stair"":false}"
V4_G9_P010,group9_hour_filter,"G9 exclude [16,20) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[16,20],""stair"":false}"
V4_G9_P011,group9_hour_filter,"G9 exclude [20,24) UTC stair=True",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[20,24],""stair"":true}"
V4_G10_P003,group10_stoch,"G10 Stoch K=9 D=3 th>80 stair=True",894,0.219,1957.819,195.78,0.55,1.21,1,28.6,18.99,2.61,"{""stoch_k"":9,""stoch_d"":3,""threshold"":80,""stair"":true}"
V4_G9_P012,group9_hour_filter,"G9 exclude [20,24) UTC stair=False",0,0,0,0,0,0,0,0,0,0,"{""exclude"":[20,24],""stair"":false}"
V4_G10_P004,group10_stoch,"G10 Stoch K=9 D=3 th>80 stair=False",886,0.2662,2358.099,235.81,0.56,1.22,9,30.9,21.43,2.39,"{""stoch_k"":9,""stoch_d"":3,""threshold"":80,""stair"":false}"
V4_G9_P013,group9_hour_filter,"G9 allow_8_20 stair=True",0,0,0,0,0,0,0,0,0,0,"{""allow"":[8,20],""stair"":true}"
V4_G9_P014,group9_hour_filter,"G9 allow_8_20 stair=False",0,0,0,0,0,0,0,0,0,0,"{""allow"":[8,20],""stair"":false}"
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",1094,0.9123,9981.034,998.10,1.11,1.43,1,31.2,46.83,3.68,"{""stoch_k"":9,""stoch_d"":5,""threshold"":60,""stair"":true}"
V4_G9_P015,group9_hour_filter,"G9 allow_12_24 stair=True",0,0,0,0,0,0,0,0,0,0,"{""allow"":[12,24],""stair"":true}"
V4_G9_P016,group9_hour_filter,"G9 allow_12_24 stair=False",0,0,0,0,0,0,0,0,0,0,"{""allow"":[12,24],""stair"":false}"
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",1082,0.8838,9562.178,956.22,0.98,1.36,1,33.1,45.92,3.07,"{""stoch_k"":9,""stoch_d"":5,""threshold"":60,""stair"":false}"
V4_G9_P017,group9_hour_filter,"G9 allow_0_12 stair=True",0,0,0,0,0,0,0,0,0,0,"{""allow"":[0,12],""stair"":true}"
V4_G9_P018,group9_hour_filter,"G9 allow_0_12 stair=False",0,0,0,0,0,0,0,0,0,0,"{""allow"":[0,12],""stair"":false}"
V4_G10_P007,group10_stoch,"G10 Stoch K=9 D=5 th>80 stair=True",894,0.219,1957.819,195.78,0.55,1.21,1,28.6,18.99,2.61,"{""stoch_k"":9,""stoch_d"":5,""threshold"":80,""stair"":true}"
V4_G9_P019,group9_hour_filter,"G9 hybrid ex0_4_allow8_20 stair=True",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex0_4_allow8_20"",""stair"":true}"
V4_G10_P008,group10_stoch,"G10 Stoch K=9 D=5 th>80 stair=False",886,0.2662,2358.099,235.81,0.56,1.22,9,30.9,21.43,2.39,"{""stoch_k"":9,""stoch_d"":5,""threshold"":80,""stair"":false}"
V4_G9_P020,group9_hour_filter,"G9 hybrid ex0_4_allow8_20 stair=False",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex0_4_allow8_20"",""stair"":false}"
V4_G9_P021,group9_hour_filter,"G9 hybrid ex20_24_allow12_24 stair=True",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex20_24_allow12_24"",""stair"":true}"
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",1104,0.953,10520.884,1052.09,1.11,1.43,5,31.3,47.96,3.71,"{""stoch_k"":14,""stoch_d"":3,""threshold"":60,""stair"":true}"
V4_G9_P022,group9_hour_filter,"G9 hybrid ex20_24_allow12_24 stair=False",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex20_24_allow12_24"",""stair"":false}"
V4_G9_P023,group9_hour_filter,"G9 hybrid ex8_12_allow0_12 stair=True",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex8_12_allow0_12"",""stair"":true}"
