strategy,group,name,window,phase,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,cagr,sortino
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W1,train,20200101-20230101,569,290.63,1.08,1.34,12.24,57.75,4.85
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W1,test,20230101-20240101,205,84.14,1.51,1.48,17.48,84.14,9.05
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W3,train,20220101-20250101,487,152.58,1.02,1.40,9,36.15,5.08
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W3,test,20250101-20260401,179,47.00,1.13,1.48,3,36.21,4.81
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W2,train,20210101-20240101,578,315.77,1.17,1.40,17.46,60.80,5.60
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W2,test,20240101-20250101,161,36.28,1.22,1.45,9.57,36.17,5.62
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W1,train,20200101-20230101,569,290.63,1.08,1.34,4,57.75,4.85
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W1,test,20230101-20240101,205,84.14,1.51,1.48,8,84.14,9.05
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W3,train,20220101-20250101,481,170.45,1.05,1.41,17.41,39.28,5.00
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W3,test,20250101-20260401,178,50.92,1.17,1.50,12.67,39.12,4.97
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W2,train,20210101-20240101,578,315.77,1.17,1.40,6,60.80,5.60
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W2,test,20240101-20250101,161,36.28,1.22,1.45,7,36.17,5.62
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W1,train,20200101-20230101,568,300.96,1.07,1.34,12.31,59.14,4.82
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W1,test,20230101-20240101,205,77.95,1.41,1.44,18.94,77.95,8.91
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W3,train,20220101-20250101,481,170.45,1.05,1.41,1,39.28,5.00
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",W3,test,20250101-20260401,178,50.92,1.17,1.50,7,39.12,4.97
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W2,train,20210101-20240101,577,300.49,1.12,1.37,18.91,58.81,5.49
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W2,test,20240101-20250101,160,40.80,1.31,1.49,9.79,40.67,6.22
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W1,train,20200101-20230101,568,300.96,1.07,1.34,1,59.14,4.82
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W1,test,20230101-20240101,205,77.95,1.41,1.44,4,77.95,8.91
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W3,train,20220101-20250101,479,168.56,1.04,1.40,18.84,38.96,5.09
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W3,test,20250101-20260401,178,48.57,1.12,1.47,13.12,37.38,4.87
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W2,train,20210101-20240101,577,300.49,1.12,1.37,1,58.81,5.49
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W2,test,20240101-20250101,160,40.80,1.31,1.49,9,40.67,6.22
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W1,train,20200101-20230101,574,216.72,0.94,1.29,14.23,47.06,4.31
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W1,test,20230101-20240101,207,78.02,1.52,1.49,14.54,78.02,8.34
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W3,train,20220101-20250101,479,168.56,1.04,1.40,4,38.96,5.09
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",W3,test,20250101-20260401,178,48.57,1.12,1.47,2,37.38,4.87
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W2,train,20210101-20240101,585,260.93,1.13,1.37,14.47,53.39,5.50
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W2,test,20240101-20250101,164,30.59,1.08,1.39,8.75,30.49,5.12
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W1,train,20200101-20230101,574,216.72,0.94,1.29,3,47.06,4.31
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W1,test,20230101-20240101,207,78.02,1.52,1.49,4,78.02,8.34
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W3,train,20220101-20250101,490,132.12,0.94,1.36,14.54,32.37,4.55
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W3,test,20250101-20260401,180,46.42,1.12,1.48,15.02,35.78,4.59
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W2,train,20210101-20240101,585,260.93,1.13,1.37,7,53.39,5.50
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W2,test,20240101-20250101,164,30.59,1.08,1.39,5,30.49,5.12
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W1,train,20200101-20230101,573,222.36,0.96,1.30,12.67,47.93,4.57
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W1,test,20230101-20240101,207,77.78,1.48,1.47,16.89,77.78,8.85
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W3,train,20220101-20250101,490,132.12,0.94,1.36,4,32.37,4.55
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",W3,test,20250101-20260401,180,46.42,1.12,1.48,2,35.78,4.59
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W2,train,20210101-20240101,584,264.90,1.12,1.37,16.87,53.95,5.66
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W2,test,20240101-20250101,163,30.88,1.08,1.39,8.73,30.78,5.36
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W1,train,20200101-20230101,573,222.36,0.96,1.30,7,47.93,4.57
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W1,test,20230101-20240101,207,77.78,1.48,1.47,9,77.78,8.85
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W3,train,20220101-20250101,488,141.01,0.96,1.36,16.89,34.04,4.82
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W3,test,20250101-20260401,179,45.01,1.07,1.45,15.20,34.73,4.60
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W2,train,20210101-20240101,584,264.90,1.12,1.37,7,53.95,5.66
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W2,test,20240101-20250101,163,30.88,1.08,1.39,3,30.78,5.36
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W1,train,20200101-20230101,573,227.25,0.96,1.30,12.79,48.68,4.58
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W1,test,20230101-20240101,207,75.29,1.44,1.45,17.27,75.29,8.76
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W3,train,20220101-20250101,488,141.01,0.96,1.36,9,34.04,4.82
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",W3,test,20250101-20260401,179,45.01,1.07,1.45,0,34.73,4.60
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W2,train,20210101-20240101,584,254.13,1.09,1.36,17.30,52.42,5.57
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W2,test,20240101-20250101,163,30.36,1.06,1.38,8.84,30.27,5.31
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W1,train,20200101-20230101,573,227.25,0.96,1.30,9,48.68,4.58
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W1,test,20230101-20240101,207,75.29,1.44,1.45,7,75.29,8.76
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W3,train,20220101-20250101,488,135.38,0.93,1.35,17.24,32.99,4.75
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W3,test,20250101-20260401,179,43.63,1.04,1.44,15.37,33.70,4.51
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W2,train,20210101-20240101,584,254.13,1.09,1.36,0,52.42,5.57
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W1,train,20200101-20230101,572,208.91,0.92,1.28,14.08,45.84,4.23
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W2,test,20240101-20250101,163,30.36,1.06,1.38,4,30.27,5.31
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W1,test,20230101-20240101,206,77.73,1.51,1.48,14.40,77.73,8.16
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W3,train,20220101-20250101,488,135.38,0.93,1.35,4,32.99,4.75
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W2,train,20210101-20240101,582,258.52,1.11,1.37,14.48,53.05,5.43
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",W3,test,20250101-20260401,179,43.63,1.04,1.44,7,33.70,4.51
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W2,test,20240101-20250101,162,37.61,1.29,1.49,8.77,37.49,6.05
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W1,train,20200101-20230101,572,208.91,0.92,1.28,8,45.84,4.23
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W3,train,20220101-20250101,486,143.38,1.01,1.39,14.42,34.48,4.84
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W1,test,20230101-20240101,206,77.73,1.51,1.48,0,77.73,8.16
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W3,test,20250101-20260401,180,45.58,1.10,1.47,15.32,35.15,4.46
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W2,train,20210101-20240101,582,258.52,1.11,1.37,8,53.05,5.43
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W1,train,20200101-20230101,570,246.28,1.00,1.31,12.86,51.52,4.64
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W2,test,20240101-20250101,162,37.61,1.29,1.49,7,37.49,6.05
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W1,test,20230101-20240101,206,89.65,1.58,1.51,17.03,89.65,9.45
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W3,train,20220101-20250101,486,143.38,1.01,1.39,2,34.48,4.84
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",W3,test,20250101-20260401,180,45.58,1.10,1.47,2,35.15,4.46
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W2,train,20210101-20240101,580,308.62,1.18,1.40,17.07,59.87,5.71
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W2,test,20240101-20250101,161,38.93,1.32,1.50,9.52,38.81,6.52
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W1,train,20200101-20230101,570,246.28,1.00,1.31,6,51.52,4.64
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W1,test,20230101-20240101,206,89.65,1.58,1.51,3,89.65,9.45
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W3,train,20220101-20250101,484,170.57,1.08,1.42,17.11,39.30,5.35
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W3,test,20250101-20260401,178,52.91,1.21,1.52,12.93,40.59,5.07
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W2,train,20210101-20240101,580,308.62,1.18,1.40,7,59.87,5.71
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W2,test,20240101-20250101,161,38.93,1.32,1.50,2,38.81,6.52
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W1,train,20200101-20230101,570,263.65,1.02,1.32,12.93,54.02,4.67
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W1,test,20230101-20240101,206,85.19,1.51,1.48,17.91,85.19,9.30
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W3,train,20220101-20250101,484,170.57,1.08,1.42,1,39.30,5.35
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",W3,test,20250101-20260401,178,52.91,1.21,1.52,3,40.59,5.07
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W2,train,20210101-20240101,580,308.04,1.15,1.39,17.91,59.80,5.68
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W2,test,20240101-20250101,161,36.19,1.24,1.46,9.71,36.07,6.29
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W1,train,20200101-20230101,570,263.65,1.02,1.32,3,54.02,4.67
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W1,test,20230101-20240101,206,85.19,1.51,1.48,1,85.19,9.30
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W3,train,20220101-20250101,484,159.53,1.03,1.40,17.86,37.38,5.23
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W3,test,20250101-20260401,178,50.85,1.17,1.50,13.16,39.07,5.00
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W2,train,20210101-20240101,580,308.04,1.15,1.39,1,59.80,5.68
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W2,test,20240101-20250101,161,36.19,1.24,1.46,1,36.07,6.29
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W1,train,20200101-20230101,568,273.30,1.07,1.34,12.46,55.38,4.81
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W1,test,20230101-20240101,205,74.94,1.44,1.46,16.41,74.94,8.39
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W3,train,20220101-20250101,484,159.53,1.03,1.40,6,37.38,5.23
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",W3,test,20250101-20260401,178,50.85,1.17,1.50,6,39.07,5.00
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W2,train,20210101-20240101,577,301.97,1.16,1.39,16.49,59.00,5.62
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W2,test,20240101-20250101,161,37.36,1.26,1.47,9.75,37.24,5.76
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W1,train,20200101-20230101,568,273.30,1.07,1.34,6,55.38,4.81
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W1,test,20230101-20240101,205,74.94,1.44,1.46,1,74.94,8.39
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W3,train,20220101-20250101,481,159.19,1.03,1.40,16.39,37.32,4.93
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W3,test,20250101-20260401,178,48.78,1.13,1.48,14.15,37.53,4.72
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W2,train,20210101-20240101,577,301.97,1.16,1.39,9,59.00,5.62
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W2,test,20240101-20250101,161,37.36,1.26,1.47,5,37.24,5.76
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W1,train,20200101-20230101,568,288.32,1.06,1.33,12.60,57.44,4.82
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W1,test,20230101-20240101,205,80.25,1.45,1.45,18.46,80.25,8.99
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W3,train,20220101-20250101,481,159.19,1.03,1.40,9,37.32,4.93
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",W3,test,20250101-20260401,178,48.78,1.13,1.48,5,37.53,4.72
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W2,train,20210101-20240101,577,295.34,1.13,1.38,18.42,58.12,5.51
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W2,test,20240101-20250101,161,35.09,1.19,1.43,9.84,34.98,5.64
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W1,train,20200101-20230101,568,288.32,1.06,1.33,0,57.44,4.82
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W1,test,20230101-20240101,205,80.25,1.45,1.45,6,80.25,8.99
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W3,train,20220101-20250101,481,158.55,1.00,1.38,18.41,37.21,4.91
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W3,test,20250101-20260401,178,48.51,1.12,1.47,13.45,37.33,4.77
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W2,train,20210101-20240101,577,295.34,1.13,1.38,2,58.12,5.51
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W2,test,20240101-20250101,161,35.09,1.19,1.43,4,34.98,5.64
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W1,train,20200101-20230101,569,297.19,1.06,1.34,13.67,58.64,4.60
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W1,test,20230101-20240101,205,76.09,1.42,1.44,17.74,76.09,8.28
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W3,train,20220101-20250101,481,158.55,1.00,1.38,1,37.21,4.91
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",W3,test,20250101-20260401,178,48.51,1.12,1.47,5,37.33,4.77
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W2,train,20210101-20240101,578,298.23,1.13,1.37,17.74,58.51,5.33
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W2,test,20240101-20250101,161,42.76,1.37,1.52,9.73,42.62,6.25
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W1,train,20200101-20230101,569,297.19,1.06,1.34,7,58.64,4.60
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W1,test,20230101-20240101,205,76.09,1.42,1.44,4,76.09,8.28
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W3,train,20220101-20250101,481,160.67,1.04,1.40,17.81,37.58,4.88
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W3,test,20250101-20260401,178,46.97,1.10,1.46,13.60,36.19,4.55
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W2,train,20210101-20240101,578,298.23,1.13,1.37,4,58.51,5.33
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W2,test,20240101-20250101,161,42.76,1.37,1.52,3,42.62,6.25
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W1,train,20200101-20230101,571,212.47,0.95,1.30,15.02,46.40,4.42
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W1,test,20230101-20240101,207,73.06,1.44,1.45,15.83,73.06,8.09
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W3,train,20220101-20250101,481,160.67,1.04,1.40,1,37.58,4.88
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",W3,test,20250101-20260401,178,46.97,1.10,1.46,0,36.19,4.55
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W2,train,20210101-20240101,582,250.40,1.09,1.36,15.85,51.89,5.35
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W2,test,20240101-20250101,164,32.57,1.14,1.42,9.06,32.46,5.52
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W1,train,20200101-20230101,571,212.47,0.95,1.30,2,46.40,4.42
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W1,test,20230101-20240101,207,73.06,1.44,1.45,3,73.06,8.09
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W3,train,20220101-20250101,488,140.67,0.97,1.37,15.87,33.98,4.73
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W3,test,20250101-20260401,180,42.55,1.03,1.43,15.41,32.90,4.21
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W2,train,20210101-20240101,582,250.40,1.09,1.36,5,51.89,5.35
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W2,test,20240101-20250101,164,32.57,1.14,1.42,6,32.46,5.52
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W1,train,20200101-20230101,571,235.77,1.00,1.31,13.21,49.97,4.73
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W1,test,20230101-20240101,207,75.62,1.45,1.46,17.41,75.62,8.64
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W3,train,20220101-20250101,488,140.67,0.97,1.37,7,33.98,4.73
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",W3,test,20250101-20260401,180,42.55,1.03,1.43,1,32.90,4.21
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W2,train,20210101-20240101,582,262.88,1.11,1.37,17.41,53.67,5.56
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W2,test,20240101-20250101,163,29.63,1.05,1.37,9.42,29.53,5.22
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W1,train,20200101-20230101,571,235.77,1.00,1.31,1,49.97,4.73
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W1,test,20230101-20240101,207,75.62,1.45,1.46,1,75.62,8.64
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W3,train,20220101-20250101,487,145.95,0.96,1.37,17.38,34.95,4.81
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W3,test,20250101-20260401,179,44.00,1.05,1.44,15.25,33.98,4.43
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W2,train,20210101-20240101,582,262.88,1.11,1.37,1,53.67,5.56
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W2,test,20240101-20250101,163,29.63,1.05,1.37,2,29.53,5.22
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W1,train,20200101-20230101,568,235.92,1.00,1.31,13.41,49.99,4.75
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W1,test,20230101-20240101,206,72.85,1.40,1.44,18.08,72.85,8.51
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W3,train,20220101-20250101,487,145.95,0.96,1.37,8,34.95,4.81
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",W3,test,20250101-20260401,179,44.00,1.05,1.44,5,33.98,4.43
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W2,train,20210101-20240101,578,266.84,1.10,1.36,18.11,54.23,5.52
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W2,test,20240101-20250101,161,35.46,1.23,1.45,9.64,35.35,6.19
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W1,train,20200101-20230101,568,235.92,1.00,1.31,1,49.99,4.75
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W1,test,20230101-20240101,206,72.85,1.40,1.44,8,72.85,8.51
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W3,train,20220101-20250101,483,151.37,1.00,1.39,18.18,35.93,5.14
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W3,test,20250101-20260401,178,48.05,1.11,1.47,14.52,36.99,4.68
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W2,train,20210101-20240101,578,266.84,1.10,1.36,1,54.23,5.52
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W2,test,20240101-20250101,161,35.46,1.23,1.45,4,35.35,6.19
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W1,train,20200101-20230101,569,214.27,0.94,1.29,14.51,46.68,4.35
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W1,test,20230101-20240101,206,74.06,1.45,1.46,15.71,74.06,8.01
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W3,train,20220101-20250101,483,151.37,1.00,1.39,8,35.93,5.14
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",W3,test,20250101-20260401,178,48.05,1.11,1.47,2,36.99,4.68
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W2,train,20210101-20240101,579,246.74,1.09,1.36,15.65,51.36,5.33
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W2,test,20240101-20250101,162,39.85,1.35,1.52,9.15,39.72,6.43
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W1,train,20200101-20230101,569,214.27,0.94,1.29,1,46.68,4.35
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W1,test,20230101-20240101,206,74.06,1.45,1.46,1,74.06,8.01
